CPU,Disk,Network
1.798,0.0,68.4
1.706,0.0,42.0
1.76,0.0,112.8
1.806,0.0,68.4
1.764,0.0,42.0
2.0,0.0,112.8
1.766,0.0,42.0
1.8319999999999999,0.0,16154.4
1.798,0.0,6471910.0
1.8659999999999999,0.0,49098.4
1.8319999999999999,0.0,10301.6
1.966,0.0,203307.0
1.834,0.0,509230.0
1.766,0.0,68.4
1.86,0.0,42.0
1.7719999999999998,0.0,86.4
1.8259999999999998,0.0,68.4
1.942,0.0,68.4
1.8259999999999998,0.0,42.0
1.768,0.0,112.8
1.84,0.0,68.4
1.86,0.0,42.0
1.7719999999999998,0.0,112.8
2.0,0.0,42.0
2.4659999999999997,0.0,68.4
1.766,0.0,86.4
1.8,0.0,68.4
1.834,0.0,68.4
1.8259999999999998,0.0,42.0
1.976,0.0,104.4
1.834,0.0,42.0
1.7619999999999998,0.0,68.4
1.8319999999999999,0.0,86.4
1.834,0.0,68.4
1.8659999999999999,0.0,68.4
2.0,0.0,42.0
1.8319999999999999,0.0,104.4
1.83,0.0,68.4
1.798,0.0,42.0
1.8659999999999999,0.0,86.4
1.794,0.0,68.4
2.04,0.0,68.4
1.834,0.0,60.0
1.8940000000000001,0.0,94.8
1.672,0.0,68.4
1.9,0.0,124.2
1.766,0.0,112.8
2.0340000000000003,0.0,42.0
1.824,0.0,68.4
1.87,0.0,86.4
1.8319999999999999,0.0,17340.0
1.83,0.0,6530200.0
1.766,0.0,8160.4
1.9980000000000002,0.0,206590.0
1.73,0.0,489172.0
1.764,0.0,50.4
1.732,0.0,86.4
1.8940000000000001,0.0,68.4
1.64,0.0,68.4
1.966,0.0,42.0
1.76,0.0,112.8
1.8,0.0,68.4
1.7380000000000002,0.0,42.0
1.8,0.0,112.8
1.6980000000000002,0.0,42.0
1.966,0.0,68.4
1.732,0.0,86.4
1.76,0.0,68.4
1.806,0.0,60.0
1.766,0.0,42.0
1.8259999999999998,0.0,121.2
2.006,0.0,42.0
1.9,0.0,68.4
1.8619999999999999,0.0,86.4
1.7919999999999998,0.0,60.0
1.806,0.0,68.4
1.83,0.0,42.0
2.03,0.0,86.4
1.8259999999999998,0.0,68.4
1.7719999999999998,0.0,42.0
1.8319999999999999,0.0,16615.2
1.834,0.0,6486490.0
1.8319999999999999,0.0,46252.8
1.964,0.0,10219.6
1.834,0.0,695554.0
1.766,0.0,68.4
1.8259999999999998,0.0,42.0
1.806,0.0,129.6
1.8,0.0,42.0
2.028,0.0,68.4
1.8259999999999998,0.0,86.4
1.7719999999999998,0.0,68.4
1.89,0.0,68.4
1.806,0.0,42.0
1.766,0.0,121.2
2.0980000000000003,0.0,68.4
1.8,0.0,42.0
1.828,0.0,94.8
1.766,0.0,68.4
1.8719999999999999,0.0,68.4
1.766,0.0,42.0
2.094,0.0,112.8
1.706,0.0,68.4
1.76,0.0,42.0
1.7719999999999998,0.0,112.8
1.864,0.0,42.0
1.766,0.0,68.4
2.0340000000000003,0.0,94.8
1.732,0.0,68.4
1.766,0.0,60.0
1.734,0.0,42.0
1.8940000000000001,0.0,94.8
1.672,0.0,42.0
1.962,0.0,68.4
1.734,0.0,86.4
1.74,0.0,68.4
1.766,0.0,68.4
1.8259999999999998,0.0,42.0
1.706,0.0,121.2
1.966,0.0,68.4
1.76,0.0,42.0
1.7719999999999998,0.0,86.4
1.7919999999999998,0.0,68.4
1.7719999999999998,0.0,68.4
1.766,0.0,68.4
1.896,0.0,86.4
1.83,0.0,68.4
1.732,0.0,42.0
1.8,0.0,121.2
1.892,0.0,50.4
1.706,0.0,68.4
2.09,0.0,94.8
1.804,0.0,68.4
1.76,0.0,68.4
1.806,0.0,42.0
1.8319999999999999,0.0,112.8
1.8319999999999999,0.0,68.4
1.966,0.0,42.0
1.8259999999999998,0.0,86.4
1.7719999999999998,0.0,68.4
1.794,0.0,68.4
1.84,0.0,17532.4
1.834,0.0,6520590.0
2.0,0.0,9567.2
1.8659999999999999,0.0,205671.0
1.7619999999999998,0.0,483933.0
1.8,0.0,42.0
1.8319999999999999,0.0,68.4
1.8,0.0,94.8
2.06,0.0,68.4
1.766,0.0,68.4
1.84,0.0,42.0
1.834,0.0,17626.6
1.9340000000000002,0.0,6529140.0
1.8319999999999999,0.0,114.0
2.032,0.0,10749.6
1.76,0.0,703463.0
1.806,0.0,76.8
1.76,0.0,42.0
1.804,0.0,112.8
1.76,0.0,1645.8
2.042,0.0,438.0
1.76,0.0,104.4
1.9,0.0,50.4
1.706,0.0,68.4
1.892,0.0,68.4
1.702,0.0,86.4
2.0,0.0,68.4
1.8319999999999999,0.0,16553.0
1.834,0.0,6483400.0
1.8,0.0,47546.4
1.798,0.0,10285.6
1.766,0.0,530055.0
2.124,0.0,156580.0
1.64,0.0,68.4
1.86,0.0,42.0
1.706,0.0,112.8
1.8319999999999999,0.0,68.4
1.864,0.0,42.0
1.966,0.0,16680.4
1.8,0.0,6501810.0
1.734,0.0,33566.0
1.8,0.0,9881.2
1.766,0.0,687548.0
1.798,0.0,68.4
1.922,0.0,52.8
1.806,0.0,94.8
1.766,0.0,124.2
1.794,0.0,68.4
1.806,0.0,86.4
1.8,0.0,50.4
1.966,0.0,844.2
1.89,0.0,42.0
1.764,0.0,112.8
1.834,0.0,60.0
1.798,0.0,50.4
1.834,0.0,68.4
2.0,0.0,68.4
1.8259999999999998,0.0,68.4
1.7380000000000002,0.0,42.0
1.83,0.0,121.2
1.8319999999999999,0.0,60.0
1.824,0.0,42.0
1.936,0.0,112.8
1.906,0.0,42.0
1.8319999999999999,0.0,68.4
1.766,0.0,68.4
1.8980000000000001,0.0,86.4
1.9,0.0,68.4
1.994,0.0,42.0
1.766,0.0,112.8
1.8,0.0,42.0
1.824,0.0,68.4
1.806,0.0,17763.0
1.726,0.0,6536760.0
2.008,0.0,9876.4
1.766,0.0,208429.0
1.8,0.0,519233.0
1.76,0.0,68.4
1.8659999999999999,0.0,42.0
1.806,0.0,94.8
2.06,0.0,68.4
1.704,0.0,76.8
1.8,0.0,68.4
1.766,0.0,17656.8
1.86,0.0,6532450.0
1.8319999999999999,0.0,7890.8
1.9080000000000001,0.0,416274.0
1.766,0.0,719959.0
1.8,0.0,68.4
1.726,0.0,94.8
1.94,0.0,68.4
1.926,0.0,68.4
1.868,0.0,42.0
1.806,0.0,121.2
1.8259999999999998,0.0,17409.8
1.706,0.0,6510670.0
1.954,0.0,25029.6
1.7719999999999998,0.0,10417.6
1.996,0.0,710586.0
1.8259999999999998,0.0,42.0
1.7380000000000002,0.0,112.8
1.8319999999999999,0.0,68.4
1.798,0.0,42.0
1.8,0.0,112.8
1.9340000000000002,0.0,42.0
1.83,0.0,16749.6
1.732,0.0,6519260.0
1.828,0.0,19775.6
1.806,0.0,10686.4
1.8319999999999999,0.0,705126.0
2.126,0.0,112.8
1.774,0.0,61.2
1.8,0.0,68.4
1.8,0.0,86.4
1.76,0.0,68.4
1.84,0.0,68.4
2.024,0.0,42.0
1.74,0.0,103.2
1.8,0.0,68.4
1.834,0.0,42.0
1.834,0.0,94.8
1.8259999999999998,0.0,68.4
2.01,0.0,68.4
1.732,0.0,68.4
1.794,0.0,78.0
1.7719999999999998,0.0,68.4
1.8940000000000001,0.0,42.0
1.704,0.0,121.2
1.992,0.0,42.0
1.704,0.0,68.4
1.8,0.0,94.8
1.7619999999999998,0.0,68.4
1.834,0.0,68.4
1.834,0.0,42.0
1.996,0.0,121.2
1.732,0.0,68.4
1.798,0.0,42.0
1.794,0.0,94.8
1.7719999999999998,0.0,68.4
1.79,0.0,68.4
1.9080000000000001,0.0,60.0
1.7919999999999998,0.0,103.2
1.8319999999999999,0.0,68.4
1.704,0.0,42.0
1.8559999999999999,0.0,112.8
1.7719999999999998,0.0,42.0
2.06,0.0,68.4
1.7,0.0,94.8
1.7719999999999998,0.0,68.4
1.932,0.0,60.0
1.8319999999999999,0.0,42.0
1.8,0.0,112.8
2.022,0.0,42.0
1.806,0.0,60.0
1.766,0.0,68.4
1.794,0.0,68.4
1.806,0.0,68.4
1.8259999999999998,0.0,42.0
2.13,0.0,112.8
1.798,0.0,68.4
1.806,0.0,124.2
1.86,0.0,94.8
1.7719999999999998,0.0,60.0
1.8,0.0,68.4
1.966,0.0,68.4
1.9,0.0,86.4
1.766,0.0,68.4
1.8319999999999999,0.0,42.0
1.798,0.0,112.8
1.8,0.0,42.0
1.996,0.0,68.4
1.858,0.0,94.8
1.798,0.0,50.4
1.804,0.0,68.4
1.828,0.0,42.0
2.488,0.0,121.2
1.942,0.0,68.4
1.734,0.0,42.0
1.798,0.0,94.8
1.766,0.0,76.8
1.8659999999999999,0.0,68.4
1.73,0.0,68.4
2.024,0.0,94.8
1.706,0.0,68.4
1.8319999999999999,0.0,42.0
1.694,0.0,121.2
1.8319999999999999,0.0,42.0
1.796,0.0,68.4
1.9,0.0,94.8
1.7719999999999998,0.0,68.4
1.798,0.0,68.4
1.766,0.0,42.0
1.86,0.0,121.2
1.704,0.0,42.0
1.996,0.0,68.4
1.764,0.0,76.8
1.86,0.0,68.4
1.67,0.0,68.4
1.864,0.0,42.0
1.764,10649.6,121.2
1.996,1374620.0,60.0
1.8,0.0,42.0
1.8,0.0,86.4
1.794,0.0,68.4
1.806,0.0,68.4
1.8,0.0,68.4
1.9340000000000002,11468.8,68.4
1.8,1179650.0,68.4
1.766,0.0,42.0
1.8259999999999998,1173090.0,112.8
1.77,0.0,42.0
1.834,8907160.0,68.4
1.956,106147000.0,86.4
1.804,46968800.0,68.4
1.766,657946000.0,68.4
1.8,1476200.0,42.0
1.7919999999999998,0.0,112.8
1.7719999999999998,122100000.0,68.4
2.056,22937.6,42.0
1.704,0.0,94.8
1.766,0.0,68.4
1.828,0.0,68.4
1.732,0.0,68.4
1.806,1193570.0,94.8
1.964,0.0,68.4
1.794,0.0,42.0
1.6680000000000001,0.0,121.2
1.796,0.0,42.0
1.6980000000000002,0.0,68.4
1.73,107747000.0,94.8
1.9280000000000002,29367500.0,68.4
1.734,547312000.0,68.4
1.734,132561000.0,42.0
1.8,0.0,129.6
1.7719999999999998,119392000.0,68.4
1.6980000000000002,2607510.0,42.0
1.9,0.0,94.8
1.73,0.0,68.4
1.732,0.0,60.0
1.7,0.0,42.0
1.8,0.0,103.2
1.732,0.0,68.4
1.966,0.0,42.0
1.732,0.0,121.2
1.764,0.0,42.0
1.7919999999999998,0.0,68.4
1.73,0.0,68.4
1.704,0.0,68.4
1.996,0.0,68.4
1.732,0.0,42.0
1.766,0.0,112.8
1.764,1170640.0,50.4
1.798,0.0,68.4
1.768,1185380.0,94.8
1.994,6553.6,50.4
1.766,0.0,68.4
1.7719999999999998,0.0,42.0
1.794,2365030.0,104.4
1.9,1684280.0,68.4
1.67,0.0,42.0
1.956,0.0,94.8
1.838,0.0,68.4
1.768,0.0,68.4
1.834,0.0,68.4
1.768,254771.0,94.8
1.834,651264.0,68.4
1.966,0.0,42.0
1.798,0.0,121.2
1.764,0.0,42.0
1.764,0.0,68.4
1.764,0.0,94.8
1.796,0.0,68.4
1.962,0.0,68.4
1.808,0.0,42.0
1.766,0.0,121.2
1.8,0.0,68.4
1.8319999999999999,0.0,42.0
1.794,0.0,86.4
1.9180000000000001,6553.6,68.4
1.87,0.0,68.4
1.76,0.0,60.0
1.766,0.0,103.2
1.7,0.0,76.8
1.806,0.0,42.0
1.926,0.0,112.8
1.806,0.0,42.0
1.734,0.0,60.0
1.732,0.0,168.6
1.7619999999999998,0.0,50.4
1.764,0.0,42.0
1.992,0.0,42.0
1.732,0.0,112.8
1.806,0.0,42.0
1.732,0.0,68.4
1.794,0.0,94.8
1.774,0.0,60.0
1.966,0.0,68.4
1.8259999999999998,0.0,42.0
1.704,0.0,112.8
1.7919999999999998,0.0,68.4
1.704,0.0,42.0
1.7619999999999998,0.0,94.8
1.972,0.0,68.4
1.732,0.0,68.4
1.824,0.0,50.4
1.766,0.0,94.8
51.846000000000004,0.0,75.0
44.508,0.0,42.0
41.244,0.0,108.0
48.568000000000005,0.0,42.0
46.714,0.0,75.0
44.986000000000004,0.0,75.0
49.108000000000004,0.0,75.0
40.47,0.0,75.0
53.403999999999996,0.0,42.0
45.4,0.0,141.0
43.216,0.0,42.0
49.72,0.0,42.0
46.37,0.0,108.0
43.756,0.0,75.0
47.582,2180710.0,75.0
40.738,3276.8,42.0
51.216,0.0,108.0
46.31399999999999,121242.0,75.0
45.0,2013590.0,42.0
50.224,2124190.0,108.0
48.096000000000004,14745.6,42.0
43.544,214630.0,85.5
48.85,1914470.0,64.5
40.942,2115170.0,75.0
52.586000000000006,3276.8,75.0
45.802,0.0,42.0
43.122,2124190.0,141.0
50.773999999999994,2125000.0,42.0
46.262,0.0,64.5
43.052,2101250.0,108.0
50.718,2111900.0,75.0
45.798,509542.0,75.0
46.55,1625290.0,42.0
48.122,0.0,141.0
40.23,2111080.0,42.0
52.606,17203.2,42.0
44.652,0.0,108.0
42.84,0.0,64.5
49.272,0.0,75.0
47.09,0.0,42.0
45.452,0.0,87.0
46.996,0.0,75.0
43.193999999999996,0.0,42.0
52.94,0.0,108.0
47.211999999999996,0.0,42.0
43.144,2995810.0,75.0
50.658,0.0,75.0
46.292,0.0,75.0
45.163999999999994,0.0,75.0
47.888000000000005,0.0,42.0
41.852,0.0,141.0
53.17,0.0,42.0
44.632,0.0,42.0
43.282,0.0,108.0
53.192,0.0,75.0
45.516000000000005,0.0,75.0
47.23,0.0,52.5
46.408,0.0,108.0
40.118,0.0,64.5
52.536,0.0,42.0
45.56399999999999,0.0,108.0
43.908,0.0,42.0
48.058,0.0,75.0
45.4,0.0,75.0
45.56399999999999,0.0,75.0
53.23,2150400.0,64.5
46.972,3276.8,42.0
52.816,0.0,141.0
49.062,0.0,4505.25
46.22,0.0,263352.0
50.258,0.0,108.0
47.16,2147940.0,75.0
45.258,0.0,75.0
49.108000000000004,0.0,42.0
40.774,0.0,141.0
52.5,0.0,103.5
45.316,0.0,42.0
41.878,2162690.0,108.0
51.456,0.0,52.5
46.902,0.0,582947.0
46.41,1592520.0,7369120.0
47.3,571802.0,59923.5
40.4,2159410.0,12740.5
52.058,0.0,264603.0
47.84,0.0,603240.0
42.773999999999994,0.0,42.0
50.494,0.0,75.0
45.364,0.0,75.0
43.192,0.0,75.0
48.356,0.0,75.0
47.958,0.0,42.0
44.026,0.0,141.0
49.46,0.0,42.0
47.11,0.0,42.0
44.218,0.0,108.0
47.153999999999996,0.0,75.0
41.726000000000006,0.0,75.0
53.662,0.0,42.0
46.808,0.0,108.0
44.833999999999996,0.0,102.0
49.553999999999995,0.0,42.0
45.821999999999996,1774390.0,108.0
46.768,372736.0,42.0
50.71,0.0,85.5
43.662,0.0,75.0
53.544,526746.0,75.0
46.478,1643320.0,75.0
43.052,0.0,42.0
49.038000000000004,0.0,141.0
46.238,0.0,42.0
44.906000000000006,0.0,52.5
48.51,0.0,108.0
40.834,0.0,75.0
52.364,0.0,64.5
47.206,0.0,42.0
43.31,0.0,108.0
53.028,0.0,42.0
46.644,0.0,42.0
46.123999999999995,0.0,108.0
47.802,0.0,42.0
41.356,1812890.0,177.75
52.184,362086.0,64.5
45.773999999999994,0.0,75.0
42.792,0.0,91.5
49.036,0.0,42.0
45.63399999999999,2161050.0,85.5
46.292,0.0,42.0
46.738,0.0,75.0
43.076,0.0,75.0
51.71,2118450.0,75.0
44.56399999999999,17203.2,75.0
42.888000000000005,0.0,42.0
48.873999999999995,0.0,130.5
45.658,0.0,42.0
44.052,0.0,42.0
47.684,0.0,108.0
40.316,0.0,75.0
52.438,0.0,75.0
46.948,0.0,42.0
43.13,0.0,108.0
51.83,0.0,75.0
46.272,0.0,52.5
46.15,0.0,108.0
48.098,0.0,42.0
40.868,0.0,75.0
52.63,0.0,75.0
45.328,0.0,75.0
43.86,0.0,91.5
49.19,0.0,42.0
40.032,0.0,141.0
52.91,0.0,42.0
46.916000000000004,0.0,52.5
43.408,0.0,108.0
50.222,0.0,75.0
45.886,0.0,75.0
43.94,0.0,42.0
48.166000000000004,0.0,108.0
40.821999999999996,0.0,42.0
54.248000000000005,2550170.0,42.0
46.878,41737400.0,108.0
41.85,1649870.0,42.0
51.548,72671200.0,75.0
47.73,0.0,64.5
45.211999999999996,0.0,75.0
50.658,0.0,75.0
39.87,0.0,42.0
50.728,0.0,75.0
46.15,1165720.0,42.0
43.126000000000005,59018400.0,75.0
49.672,73916400.0,87.0
46.644,172259000.0,64.5
44.994,512123000.0,102.0
47.431999999999995,1210780.0,42.0
40.211999999999996,111495000.0,130.5
53.888000000000005,12265100.0,42.0
43.248000000000005,0.0,42.0
44.36600000000001,0.0,85.5
49.126000000000005,0.0,75.0
45.48,0.0,75.0
44.754,0.0,42.0
46.69,0.0,97.5
41.76,0.0,75.0
52.368,0.0,42.0
44.882,0.0,108.0
42.23,0.0,42.0
49.623999999999995,0.0,75.0
47.63,0.0,75.0
44.786,0.0,75.0
49.354,0.0,75.0
40.702,0.0,42.0
51.666000000000004,0.0,141.0
45.0,0.0,42.0
43.61600000000001,0.0,52.5
50.821999999999996,0.0,108.0
44.413999999999994,0.0,75.0
44.232,0.0,85.5
48.236000000000004,0.0,63.0
41.08,0.0,118.5
53.92,0.0,42.0
46.22,0.0,42.0
43.522,0.0,108.0
49.74,0.0,42.0
43.592,0.0,75.0
41.808,0.0,75.0
49.36600000000001,0.0,75.0
45.492,0.0,75.0
44.29600000000001,7372.8,42.0
49.706,819.2,141.0
40.868,0.0,42.0
51.808,0.0,75.0
48.562,0.0,97.5
41.902,0.0,85.5
53.708,0.0,75.0
46.55,0.0,42.0
41.338,0.0,141.0
48.36600000000001,0.0,42.0
41.878,0.0,42.0
52.342,0.0,108.0
46.501999999999995,0.0,75.0
42.276,0.0,75.0
50.104,0.0,42.0
45.728,0.0,97.5
45.494,0.0,75.0
48.666000000000004,0.0,42.0
48.17,0.0,97.5
44.672,13107.2,42.0
45.54,2457.6,75.0
40.891999999999996,392397.0,75.0
50.023999999999994,0.0,75.0
45.376000000000005,0.0,75.0
42.746,0.0,42.0
48.076,0.0,141.0
46.69,0.0,42.0
44.132,1504050.0,42.0
49.898,0.0,108.0
40.798,0.0,75.0
53.216,0.0,75.0
45.298,0.0,42.0
41.76,0.0,108.0
48.662,0.0,64.5
45.536,0.0,42.0
45.044,0.0,97.5
48.068000000000005,0.0,42.0
41.77,0.0,75.0
51.738,0.0,75.0
47.558,0.0,75.0
43.122,0.0,75.0
50.233999999999995,0.0,42.0
47.474,0.0,141.0
43.17,0.0,42.0
47.418,0.0,75.0
39.86,0.0,108.0
51.456,0.0,75.0
44.32,0.0,75.0
42.206,0.0,42.0
49.272,0.0,221.25
46.066,0.0,42.0
45.163999999999994,0.0,42.0
49.431999999999995,0.0,108.0
40.306,0.0,52.5
53.17,0.0,75.0
45.416000000000004,0.0,42.0
42.05,0.0,75.0
50.45,0.0,75.0
47.042,0.0,42.0
44.508,0.0,97.5
47.958,0.0,42.0
41.526,0.0,75.0
52.746,0.0,42.0
45.4,0.0,75.0
44.038000000000004,0.0,75.0
50.422,0.0,42.0
47.746,0.0,141.0
43.662,0.0,42.0
48.544,0.0,42.0
40.54,0.0,108.0
51.808,0.0,52.5
46.15,0.0,75.0
42.042,0.0,42.0
48.69,0.0,108.0
45.95399999999999,0.0,85.5
45.328,0.0,42.0
48.544,0.0,108.0
40.891999999999996,0.0,42.0
55.153999999999996,0.0,75.0
43.996,0.0,75.0
43.052,0.0,75.0
48.268,0.0,75.0
44.836000000000006,0.0,42.0
45.2,0.0,141.0
47.3,0.0,42.0
40.07,0.0,75.0
51.843999999999994,0.0,108.0
47.431999999999995,1208320.0,75.0
43.92,0.0,75.0
50.994,0.0,42.0
48.136,0.0,108.0
44.772,0.0,42.0
49.013999999999996,0.0,42.0
40.658,0.0,108.0
51.578,0.0,42.0
47.3,0.0,75.0
41.79,0.0,64.5
52.348,0.0,75.0
44.836000000000006,2457.6,75.0
44.718,819.2,42.0
49.766000000000005,0.0,97.5
40.4,0.0,42.0
53.403999999999996,0.0,75.0
45.023999999999994,0.0,87.0
42.254,59888400.0,75.0
49.496,73999200.0,75.0
46.198,207516000.0,42.0
44.413999999999994,479624000.0,141.0
45.586000000000006,0.0,42.0
45.958,115843000.0,42.0
44.553999999999995,6610940.0,108.0
47.184,0.0,75.0
43.092,0.0,75.0
53.586000000000006,0.0,42.0
47.288000000000004,0.0,97.5
43.162,0.0,75.0
49.108000000000004,0.0,42.0
46.303999999999995,0.0,108.0
43.356,0.0,42.0
48.076,0.0,75.0
39.554,0.0,85.5
52.418,2327350.0,75.0
46.26,25395.2,75.0
42.152,3276.8,42.0
52.37,0.0,141.0
45.47,0.0,42.0
46.126000000000005,1824360.0,52.5
46.22,611123.0,108.0
40.234,0.0,75.0
52.38399999999999,0.0,75.0
45.36,56323300.0,42.0
43.378,459571.0,108.0
48.802,0.0,42.0
40.492,0.0,42.0
53.17,0.0,108.0
46.126000000000005,0.0,42.0
43.51,0.0,75.0
50.396,0.0,75.0
48.216,0.0,75.0
44.882,0.0,75.0
47.403999999999996,0.0,4317.25
41.1,0.0,55571.0
52.98,0.0,171687.0
43.474,0.0,151808.0
41.106,0.0,108.0
48.333999999999996,0.0,64.5
46.478,0.0,75.0
43.544,0.0,42.0
50.494,0.0,118.5
41.228,0.0,7880.75
54.263999999999996,0.0,75850.0
45.798,0.0,85.5
42.324,0.0,64.5
50.986000000000004,0.0,75.0
46.604,0.0,42.0
45.706,0.0,108.0
48.286,0.0,108.0
40.652,0.0,42.0
53.522,0.0,97.5
45.391999999999996,0.0,42.0
45.102,0.0,303094.0
49.754,56066000.0,129247.0
48.943999999999996,76927800.0,160622.0
44.672,96773700.0,80307.5
47.066,587516000.0,42.0
41.174,36864.0,141.0
52.09,111552000.0,42.0
45.258,10782300.0,42.0
42.763999999999996,2291300.0,108.0
48.216,819.2,39255.2
46.726000000000006,0.0,16998.0
44.292,0.0,42.0
49.483999999999995,0.0,108.0
40.492,0.0,64.5
54.722,0.0,42.0
45.586000000000006,0.0,108.0
41.82,0.0,271109.0
48.896,0.0,85797.5
46.343999999999994,0.0,169014.0
45.07,0.0,96812.2
45.972,0.0,75.0
40.164,0.0,42.0
51.571999999999996,0.0,130.5
44.812,0.0,42.0
46.198,0.0,75.0
48.802,0.0,40684.2
48.724,0.0,19674.2
45.282,0.0,75.0
46.94,0.0,42.0
40.884,0.0,118.5
53.298,0.0,42.0
44.852,0.0,75.0
43.778,0.0,108.0
47.974,0.0,75.0
46.79,0.0,75.0
44.742,0.0,42.0
49.146,0.0,85.5
41.06399999999999,0.0,75.0
52.73,0.0,42.0
46.996,2267550.0,97.5
42.998000000000005,17203.2,42.0
49.798,0.0,75.0
40.658,0.0,75.0
52.044,0.0,75.0
46.714,0.0,75.0
41.456,0.0,42.0
52.418,0.0,141.0
44.994,0.0,42.0
45.728,0.0,42.0
48.802,0.0,85.5
51.408,0.0,75.0
48.678000000000004,0.0,75.0
47.394,0.0,42.0
41.11,0.0,108.0
53.23,13926.4,75.0
49.418,0.0,42.0
43.518,0.0,108.0
49.248000000000005,0.0,42.0
45.846000000000004,0.0,75.0
47.066,0.0,75.0
47.751999999999995,0.0,75.0
42.066,0.0,75.0
51.708,0.0,42.0
45.976000000000006,0.0,141.0
43.474,0.0,42.0
46.58,2251160.0,75.0
38.522,9011.2,108.0
52.794,0.0,75.0
44.43600000000001,0.0,64.5
41.854,0.0,42.0
51.056000000000004,0.0,108.0
46.11,0.0,42.0
46.15,0.0,42.0
50.54,0.0,118.5
48.122,1175550.0,64.5
44.108000000000004,0.0,75.0
47.492,0.0,42.0
41.808,0.0,75.0
56.22,0.0,75.0
45.306000000000004,0.0,42.0
43.403999999999996,0.0,108.0
50.352,2272460.0,42.0
47.48,3276.8,75.0
44.674,0.0,75.0
49.672,0.0,75.0
40.694,784794.0,75.0
54.211999999999996,8261630.0,42.0
46.38399999999999,33858400.0,141.0
41.292,106675000.0,42.0
52.806000000000004,43790300.0,42.0
46.153999999999996,535190000.0,108.0
42.456,131086000.0,75.0
49.46,0.0,75.0
46.126000000000005,120862000.0,42.0
45.61,1610550.0,108.0
46.878,0.0,13496.8
42.746,0.0,60907.0
53.028,61376900.0,108.0
47.63,78157400.0,42.0
41.11600000000001,25885900.0,75.0
49.32,658345000.0,75.0
46.478,103219.0,75.0
45.56399999999999,0.0,20696.8
47.256,122534000.0,8125060.0
40.488,42598.4,192.0
52.652,0.0,13226.0
44.718,0.0,853048.0
42.97,0.0,108.0
51.854,0.0,75.0
46.076,0.0,75.0
45.903999999999996,0.0,42.0
47.276,0.0,108.0
41.714,0.0,1022.25
52.972,365363.0,1810.0
44.983999999999995,2011960.0,664623.0
43.29,0.0,12378.5
49.693999999999996,0.0,269270.0
45.233999999999995,0.0,16024.5
45.56399999999999,0.0,75.0
46.3,0.0,75.0
43.568000000000005,0.0,42.0
52.724,0.0,108.0
46.784,0.0,42.0
42.23,0.0,75.0
50.448,0.0,97.5
46.431999999999995,0.0,75.0
43.826,840499.0,75.0
49.508,2961410.0,42.0
45.488,0.0,141.0
45.908,3276.8,42.0
45.68,0.0,42.0
40.094,0.0,108.0
54.828,0.0,75.0
45.211999999999996,0.0,75.0
44.443999999999996,611123.0,42.0
47.676,0.0,97.5
39.742,0.0,75.0
50.678000000000004,0.0,42.0
46.292,0.0,108.0
42.044,0.0,42.0
52.066,0.0,75.0
45.258,0.0,75.0
43.45399999999999,0.0,75.0
48.166000000000004,0.0,75.0
41.854,0.0,42.0
49.504,0.0,151.5
47.596000000000004,0.0,42.0
40.592,0.0,42.0
50.273999999999994,1410660.0,108.0
45.83,0.0,75.0
42.788000000000004,13926.4,75.0
47.86600000000001,2282290.0,42.0
41.714,107172000.0,108.0
52.324,47737200.0,64.5
46.666000000000004,573635000.0,42.0
42.512,86393600.0,108.0
51.69,0.0,42.0
46.846000000000004,121614000.0,64.5
45.026,1293520.0,75.0
48.166000000000004,0.0,75.0
40.234,0.0,75.0
52.066,0.0,42.0
46.01,0.0,108.0
41.62,0.0,42.0
49.931999999999995,0.0,75.0
45.492,0.0,108.0
43.31,0.0,75.0
48.873999999999995,7280230.0,75.0
48.568000000000005,106930000.0,42.0
44.918,14445800.0,118.5
48.676,0.0,42.0
39.678000000000004,0.0,52.5
52.206,0.0,97.5
44.47,0.0,75.0
42.512,0.0,75.0
48.508,0.0,42.0
45.376000000000005,0.0,108.0
46.032,0.0,75.0
47.394,0.0,42.0
39.738,0.0,97.5
53.544,0.0,42.0
45.751999999999995,0.0,75.0
44.672,0.0,75.0
48.802,0.0,75.0
39.812,0.0,75.0
50.13,0.0,42.0
46.838,0.0,141.0
40.908,108741000.0,42.0
51.808,43205400.0,42.0
42.12,544864000.0,108.0
42.136,120200000.0,75.0
48.45,0.0,75.0
48.06,120816000.0,42.0
43.756,1664610.0,108.0
49.542,0.0,75.0
39.976,0.0,42.0
52.512,0.0,108.0
44.504,0.0,42.0
42.606,0.0,75.0
48.656000000000006,0.0,75.0
46.05,0.0,75.0
45.022,949453.0,75.0
48.754,108462000.0,42.0
39.772,42908900.0,130.5
54.918,551724000.0,42.0
45.961999999999996,113027000.0,64.5
44.61600000000001,0.0,108.0
48.756,120920000.0,64.5
46.666000000000004,1685090.0,64.5
43.652,0.0,42.0
46.9,0.0,97.5
39.718,0.0,42.0
52.181999999999995,0.0,42.0
45.47,63624800.0,108.0
41.972,69441100.0,75.0
46.972,417223000.0,75.0
46.292,266528000.0,64.5
42.71,0.0,75.0
50.394,119294000.0,75.0
40.47,3389850.0,42.0
51.13399999999999,0.0,75.0
44.812,0.0,42.0
41.58,0.0,75.0
50.093999999999994,0.0,75.0
46.056000000000004,0.0,75.0
43.452,0.0,75.0
48.474,0.0,1482.25
40.634,0.0,141.0
